;Method;Time_Window;Driver;Impostors;Method_Parameters;PORC_FAR;Min_Time_Detection_s;Average_Time_Detection_s;Max_Time_Detection_s;Standard_deviation_s;PORC_FRR;Min_Time_Detection_s;Average_Time_Detection_s;Max_Time_Detection_s;Standard_deviation_s;Number_clusters
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};58.42;30;37.87319936;999;29.78699011;15.2;30;35.796875;58;5.796315008;1
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};54.77;30;38.98889601;1269;43.98518114;17.41;30;34.85714286;63;5.205308646;1
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};52.04;30;42.26963273;1595;69.74440348;17.15;30;35.18932039;79;6.751193753;1
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};59.38;30;49.48061389;2717;111.2297106;11.96;30;37.57594937;80;8.426750175;1
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};47.46;30;36.64503961;718;22.97321737;15.14;30;35.80208333;64;6.73914841;3
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};48.27;30;38.34852608;1279;37.18112727;13.26;30;36.37569061;67;6.685163107;3
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};47.34;30;41.10781671;1028;43.51720935;12.48;30;36.87719298;67;7.157234535;3
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};51.32;30;45.85807692;1952;69.40469847;10.85;30;38.46206897;67;8.806579524;3
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};45.59;30;35.36882565;299;14.11682287;22.68;30;33.44029851;54;4.03358781;5
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};47.19;30;36.871875;619;23.88248542;14.81;30;35.93650794;83;7.131454932;5
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};45.83;30;38.27707988;646;28.73114486;13.97;30;36.43820225;78;6.897072262;5
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};52.49;30;42.84069157;1038;48.69635214;10.14;30;39.09489051;89;9.398750865;5
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};43.84;30;35.4307798;371;13.94899293;18.78;30;34.38793103;51;4.497756154;10
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};37.66;30;35.82823779;562;19.30871596;13.52;30;36.23369565;76;6.844466908;10
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};39.61;30;37.7534282;695;26.57170276;12.8;30;36.75722543;89;8.15040428;10
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};45.7;30;41.78735256;885;37.33773587;12.41;30;36.97633136;75;7.922956897;10
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};32.89;30;33.71738035;153;9.040714751;21.12;30;33.83665339;55;4.241840539;30
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};31.03;30;34.90091294;253;12.99793462;17.09;30;34.96261682;56;4.902668113;30
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};29.16;30;36.17487756;261;16.28022659;15.85;30;35.31707317;68;5.89382788;30
0;IF;30;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};33.26;30;37.85349127;383;21.23994757;14.29;30;36.01595745;73;6.740789766;30
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};34.2;3;7.261441441;253;10.58053283;25.3;3;6.064220183;21;3.783095827;1
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};51.89;3;14.04649266;815;35.2880414;13.04;3;9.658415842;49;7.243947789;1
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};50.67;3;14.62562008;936;36.9912766;12.98;3;9.514563107;49;6.979222233;1
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};58.69;3;18.18604651;991;48.02827936;11.69;3;10.40106952;50;7.584264903;1
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};43.69;3;8.194089324;435;16.00593603;14.22;3;9.198113208;45;7.019836229;3
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};47.41;3;9.663448798;522;18.49449918;14.22;3;9.164319249;48;6.640800427;3
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};48.26;3;11.07065816;522;21.17655707;12.09;3;10.31914894;48;7.952012177;3
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};55.31;3;13.09609962;536;27.34469744;11.3;3;10.96590909;54;8.912846412;3
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};41.38;3;7.260235224;245;9.703182129;17.09;3;8.095041322;44;5.625524982;5
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};39.56;3;8.767782008;253;13.67496916;15.01;3;8.810810811;35;5.914188038;5
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};39.01;3;9.47654321;253;15.20384835;13.88;3;9.330143541;42;6.741169472;5
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};43.71;3;10.14136126;539;17.97161433;12.14;3;10.44864865;42;7.45703715;5
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};40.35;3;7.387646599;273;11.31799318;18.1;3;7.625482625;41;4.855537802;10
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};35.12;3;7.605981308;367;11.98219069;14.84;3;8.917808219;36;5.759921854;10
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};36.31;3;8.328842621;367;13.13108234;15.18;3;8.706666667;36;5.806646438;10
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};42.15;3;9.875492341;396;17.45803934;12.54;3;10.02061856;42;6.994415806;10
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};29.07;3;5.879649891;123;6.577912107;16.53;3;8.239495798;33;5.08300251;30
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};28.08;3;6.7948;190;8.845017797;15.06;3;8.656387665;45;6.313070525;30
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};26.87;3;6.845796367;194;9.093144683;14.05;3;9.178403756;45;6.127274571;30
0;IF;3;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};30.33;3;7.691056911;341;11.82076424;13.77;3;9.168224299;47;6.036642386;30
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};53.25;5;13.86427796;899;29.90378494;17.72;5;9.805555556;62;6.652882496;1
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};64.79;5;21.18594527;1070;55.59997875;12.15;5;11.88888889;42;7.304666319;1
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};66.57;5;24.03705011;966;63.78510048;11.19;5;12.67582418;42;7.972977021;1
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};70.59;5;30.89638231;1622;90.98229694;10.52;5;13.25;69;9.067082679;1
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};64.25;5;14.95363709;745;27.02689729;11.3;5;12.85955056;58;8.659108644;3
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};59.57;5;15.90604499;632;29.94033331;11.42;5;12.79888268;66;9.072974989;3
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};59.06;5;16.82662933;545;31.55676021;10.18;5;13.79754601;71;10.15993068;3
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};63.06;5;20.79918801;955;46.66523142;9.56;5;14.24203822;71;10.82873745;3
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};49.67;5;11.32227406;432;18.93421927;17.32;5;9.833333333;38;6.164737145;5
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};52.38;5;12.55504499;694;22.20431882;11.92;5;11.90909091;52;7.955575779;5
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};49.08;5;12.98840704;802;28.07486148;10.85;5;13.16184971;60;9.466424206;5
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};56.91;5;16.08488922;967;34.38001703;10.24;5;13.38823529;60;9.658174473;5
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};41.49;5;9.176539418;257;9.583957462;15.8;5;10.11020408;46;6.085465245;10
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};40.29;5;10.26216069;309;13.0963835;12.15;5;12.13541667;60;8.310240691;10
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};42.96;5;12.07068928;444;19.21107145;10.07;5;13.93167702;60;10.02504627;10
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};47.52;5;14.05406746;850;28.88836937;9.39;5;14.52941176;60;10.21354804;10
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};32.25;5;8.105506641;240;7.561315597;17.89;5;9.447761194;37;5.140085783;30
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};31.98;5;9.326694005;308;10.86893186;13.95;5;10.89189189;45;7.148523059;30
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};32.43;5;10.25152542;364;13.41570909;13.39;5;11.43961353;49;7.592470455;30
0;IF;5;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};34.18;5;10.76967727;333;14.64068417;12.26;5;12.04123711;50;8.203900912;30
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};64.68;10;18.5845377;913;33.09465938;18.6;10;14.25090909;41;4.84266594;1
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};65.06;10;22.86676684;1593;52.772162;15.67;10;15.47619048;63;6.88843361;1
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};66.11;10;26.72589792;1596;65.46556951;12.18;10;17.37634409;63;8.797928477;1
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};70.36;10;37.95696325;2055;109.2083249;10.6;10;18.85093168;62;9.887625587;1
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};68.33;10;20.9088675;1063;31.76172441;13.19;10;16.73869347;45;7.64965572;3
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};61.31;10;20.50165307;884;33.7320278;9.86;10;19.38311688;80;10.89834073;3
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};58.67;10;23.05036579;987;45.59070343;9.7;10;19.60927152;63;10.53310559;3
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};63.87;10;28.01819454;1328;61.58841064;8.79;10;20.81021898;98;12.86669941;3
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};56.92;10;16.25569203;262;14.94643887;15.61;10;15.5371179;42;6.16759162;5
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};57.28;10;19.48977835;672;28.87477701;12.23;10;17.50819672;54;9.198583773;5
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};50.84;10;19.72267658;680;29.96708935;10.43;10;19.12101911;75;10.51455055;5
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};58.94;10;24.82271293;947;43.20148209;9.3;10;20.02054795;75;11.9651616;5
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};43.73;10;15.13939294;345;14.52800953;12.57;10;16.91326531;54;7.906999661;10
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};46.35;10;17.0006084;641;20.12161301;11.39;10;18.13953488;81;10.22456941;10
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};41.3;10;17.48166023;802;24.55398229;10.6;10;18.85093168;81;11.55108825;10
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};48.42;10;20.91298063;814;31.35229957;9.02;10;20.13103448;74;11.61073209;10
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};35.84;10;13.44282593;318;8.807377718;20.63;10;13.95774648;29;4.306086151;30
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};34.36;10;14.50696798;438;12.81028707;16.23;10;15.21757322;45;5.787804548;30
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};33.33;10;15.40659589;441;14.88335523;14.54;10;15.79820628;44;6.639331103;30
0;IF;10;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};40.33;10;17.40426053;443;19.75202359;13.98;10;16.09767442;47;7.23599157;30
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};77.74;30;45.91817243;1462;57.02851706;15.36;30;35.30508475;63;5.883273766;1
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};67.91;30;43.00880842;981;54.45464436;11.26;30;38.01734104;65;8.386363508;1
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};70.22;30;48.35272965;1285;80.73215978;10.41;30;38.66257669;91;10.40312207;1
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};71.16;30;57.20639398;1864;116.5421939;10.01;30;39.07643312;89;10.09095902;1
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};61.28;30;38.58282322;674;26.89816144;12.23;30;37.07853403;75;7.828363407;3
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};50.01;30;38.09557713;772;31.78748576;12.17;30;36.95876289;76;8.263682359;3
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};56.61;30;41.00905888;1276;51.3809883;10.13;30;38.63414634;77;8.82830389;3
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};62.73;30;48.6598513;1643;83.35477049;8.59;30;40.08275862;107;11.52383005;3
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};38.05;30;34.51547455;407;12.76761412;23.04;30;33.3089172;53;3.734407426;5
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};43.95;30;36.74759515;694;23.69218145;14.62;30;35.94907407;64;6.0287836;5
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};43.23;30;38.95846995;792;32.82545826;13.71;30;36.54726368;64;7.048333489;5
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};49.41;30;43.34297521;1023;51.3585077;11.04;30;38.30952381;71;8.752725756;5
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};42.52;30;35.05302263;284;12.33947664;16.95;30;34.93495935;55;4.880180387;10
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};42.97;30;37.00287166;612;23.57828867;13.48;30;36.34782609;73;6.559272885;10
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};42.22;30;38.55516779;723;28.27977986;12.63;30;36.71859296;83;7.507653067;10
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};45.67;30;41.62709085;1009;39.11416178;10.69;30;38.28994083;75;7.713158554;10
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 5};35.98;30;34.09558206;259;9.732205759;20.25;30;33.97163121;58;4.494271977;30
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 15};34.14;30;35.58672769;629;18.51829794;15.59;30;35.28813559;76;6.418194477;30
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 25};32.23;30;36.5114736;640;21.58730072;14.16;30;36.05140187;67;6.719194906;30
0;IF;30;J;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I'];{'n_estimators': 50};35.75;30;38.42928661;774;27.16673734;12.06;30;37.13684211;71;7.424556034;30
